country,rank_in_country,company_name,product_keyword,segment,website,phone,email,contact_person,address,source_url,source_type,notes
United Arab Emirates,1,LuLu Hyper Market LLC / LuLu Retail UAE,"fresh garlic public shipment evidence; peeled garlic; frozen peeled garlic; garlic paste; garlic powder; garlic pickle",hypermarket retailer/importer/wholesale and global sourcing operator,https://www.luluretail.com/,+971 2 4182000 / +971 600540048,,,"Y Tower, Al Nahyan - E25, Abu Dhabi, United Arab Emirates; P.O. Box 60188, Al Qusais, Dubai, United Arab Emirates",https://gcc.luluhypermarket.com/en-ae/lulu-fresh-and-best-garlic-peeled-200-g/p/893370,official website + public trade database,"Official LuLu Retail and LuLu Hypermarket pages validate a UAE-based GCC retail champion with 250+ stores, 650,000+ daily shoppers, 85 global sourcing operations, wholesale businesses, corporate UAE phone/address, Dubai regional office, and multiple UAE garlic SKUs including peeled garlic 200 g, Barakat sanitized peeled garlic 250 g, frozen peeled garlic 100 g, fresh garlic paste 300 g, garlic powder 200 g and garlic pickle 300 g. Official contact pages expose phone and address data but public email text is obfuscated in the rendered/search view, so email is left blank. Public Trademo global fresh-garlic buyer page lists LuLu Hyper Market LLC in the UAE with 983 fresh-garlic shipments, and Volza public UAE garlic-fresh analytics list LuLu-linked UAE entities as dominant buyers including Lulu Hypermart LLC with 823 shipments, Lulu Hyper Market with 110 shipments and Lulu Hypermarket LLC with 107 shipments. Strongest current UAE FCL-style garlic lead; use paid customs to reconcile exact legal entity and procurement desk before quoting containers."
United Arab Emirates,2,NRTC Dubai International Vegetable & Fruits Trading LLC,fresh garlic; fresh cuts; fresh vegetables; imported fresh produce,importer/distributor/foodservice and hospitality fresh-produce supplier,https://nrtcgroup.com/,+971 4 3208889,,,"Al Awir Central Market, Block 25, Unit 41, Ras Al Khor Industrial Area 3, Dubai, UAE, PO Box 294062",https://nrtcgroup.com/contact-us/,official website,"Official NRTC pages validate a 1973-founded Middle East fresh-produce importer/exporter and distributor, more than 50 years in fresh produce, 400+ tonnes of daily imported fresh produce, 11 chiller sites, 35 temperature-controlled rooms, 300+ Dubai Municipality-approved chiller-equipped vehicles, 55 exclusive global trading partners, sourcing from the Middle East, Africa, Europe, Australia, North America and South Asia, ISO/HACCP references, and retail/hospitality/catering/foodservice/distributor customer coverage. Official contact page publishes Dubai Al Awir Central Market phone and address. Strongest official B2B fresh-produce outreach route after LuLu, but no public NRTC garlic shipment listing was visible in free Trademo results; use paid customs to confirm HS 070320 ownership before quoting."
United Arab Emirates,3,Fresh Focus Food Stuff,peeled garlic; fresh garlic,distributor/foodservice supplier,https://freshfocusfoodstuff.com/,+971 58 662 4194,info@freshfocusfoodstuff.com,,"Al Aweer Fruits and Vegetables Market, Dubai, United Arab Emirates",https://freshfocusfoodstuff.com/contact-us/,official website,Publicly markets peeled garlic and supplies restaurants hotels and grocery chains in Dubai
United Arab Emirates,4,Jaleel Distribution,garlic and FMCG food distribution,importer/distributor,https://www.jaleeldistribution.com/,+971 4 528 4300,info.jh@jaleel.ae,,"Level 1, MVK Central Majan, PO BOX 3262, Dubai, UAE",https://www.jaleeldistribution.com/contact-us/,official website,Official contact page lists UAE sales contact details for one of the GCC's largest food distributors
United Arab Emirates,5,Barakat Vegetables & Fruits Co. (L.L.C.),fresh garlic and fresh produce,importer/distributor/retailer,https://barakatfresh.ae/,800 2272 528,info@barakatfresh.ae,,"P.O. Box 11286, Dubai, United Arab Emirates",https://barakatfresh.ae/en/contact-us,official website,Official contact page lists purchase team email and phone support for a major UAE fresh produce distributor
United Arab Emirates,6,Al Maya Group,garlic and FMCG foods,importer/distributor/retailer,https://www.almaya.ae/,+971 4 823 0111,ho@almaya.ae,,"National Industrial Park, Jebel Ali Industrial 3, P.O.Box 8476, Dubai, UAE",https://www.almaya.ae/pdf/Almaya-Brochure-FMCG-2023.pdf,official brochure,Official group brochure lists UAE headquarters phone and email and describes FMCG distribution and retail operations across the GCC
United Arab Emirates,7,Kibsons International LLC,fresh garlic,retailer/importer,https://www.kibsons.com/en/,800 5427667,customercare@kibsons.com,,"Manama Street, Ras Al Khor 2, Dubai, PO Box 5313, UAE",https://www.kibsons.com/en/product/vegetables/garlic-ginger/kibsons-garlic-garxxtrxxpktao,official website,Official site says Kibsons imports premium fresh produce for supermarkets restaurants hotels and households across the UAE and publishes direct Dubai contact details
United Arab Emirates,8,T. Choithram & Sons LLC,fresh garlic,retailer/importer,https://www.choithrams.com/en/,+971 4297 9991,info@choithrams.com,,"Al Ittihad Road, Al Khabaisi area, Deira, Dubai, UAE, PO Box 5249",https://www.choithrams.com/en/catalogue/category/fresh/vegetables/fresh-herbs-garlic-ginger_1756/,official website,Official site lists fresh herbs garlic and ginger products and publishes direct UAE corporate contact details
United Arab Emirates,9,Farzana Trading LLC,fresh garlic,importer/distributor,https://lavidafresh.com/,+971 4 320 0101,info@lavidafresh.com,,"P.O. Box 5188, Dubai, UAE",https://lavidafresh.com/product/garlic/,official website,Official Lavida garlic page publishes Farzana Trading LLC contact details and the Farzana corporate site positions the company as a major UAE importer distributor and wholesaler
United Arab Emirates,10,Fresh Leaf UAE,peeled garlic,retailer/distributor,https://freshleafuae.com/,+971 55 412 0699,info@freshleafuae.com,,,https://freshleafuae.com/garlic-peeled/,official website,Official peeled-garlic product page says the company serves restaurant owners hotel chefs and retail buyers across the UAE
United Arab Emirates,11,UNS Farms,peeled garlic,retailer/B2B supplier,https://www.unsfarms.com/,052 445 5066,contact@unsfarms.com,,"4th St - Al Quoz - Al Quoz 3, Dubai, United Arab Emirates",https://www.unsfarms.com/products/garlic-peeled-china,official website,Official product page offers 200 g and 2.5 kg peeled garlic and states B2B orders across the UAE qualify for free delivery
United Arab Emirates,12,Gulf Fruits Trade Company LLC,peeled garlic,retailer/foodservice supplier,https://gulffruits.com/,+971 4 333 2395,online@gulffruits.com,,"Cold store 1, Al Aweer Central Fruits & Veg. Market, Ras Al Khor-300386, Dubai, United Arab Emirates",https://www.sub.gulffruits.com/contact-us,official website,"Official contact page publishes Dubai wholesale contact details, and the official peeled-garlic product page says the item is suitable for restaurants and bulk use"
United Arab Emirates,13,Union Coop,peeled garlic,retailer,https://www.unioncoop.ae/,8008889,info@unioncoop.ae,,"Al Warqa-3, the Tripoli Street, Dubai - United Arab Emirates",https://www.unioncoop.ae/contact,official website,"Official contact page publishes Union Coop webstore details, and its garlic product listings show peeled garlic sold through the cooperative's retail network"
United Arab Emirates,14,Sharjah Co-operative Society,peeled garlic,retailer,https://www.sharjahcoop.ae/,600 548884,customercare@shjcoop.ae,,"Al Yarmouk Area, Sharjah, United Arab Emirates, P.O. Box 5435",https://www.sharjahcoop.ae/contactus,official website,"Official contact page publishes customer-care details, and Sharjah Coop's official product pages list peeled garlic and peeled sanitized garlic in its grocery assortment"
United Arab Emirates,15,Arham Foodstuff,fresh garlic,wholesaler/distributor/foodservice supplier,https://arhamfoodstuff.com/,+971556180015,info@arhamfoodstuff.com,,"Warehouse #21, Warsan 1, Dubai, UAE, PO BOX 455012",https://arhamfoodstuff.com/contact-us/,official website,"Official garlic page calls Arham Foodstuff a prominent garlic distributor in Dubai serving restaurants hotels and culinary businesses, while the contact page publishes direct warehouse details"
United Arab Emirates,16,Zafresh,fresh garlic,distributor/foodservice supplier,https://zafresh.ae/,+971 54 507 8683,,,"Al Aweer Market, Dubai, UAE",https://zafresh.ae/,official website,"Official site positions Zafresh as a Dubai B2B produce supplier for restaurants, hotels, catering companies, and supermarkets; its UAE wholesale assortment includes onions and garlic."
United Arab Emirates,17,Asia & Africa General Trading FZE L.L.C.,fresh garlic,importer/distributor/wholesaler,https://www.agro-factory.com/,+971559569371,sales@agro-factory.com,,Al Shizawi Building – Al Ahmadiya St – Opp Al Ras Metro Station – Deira – Dubai – UAE,https://www.agro-factory.com/product/fresh-garlic/,official website,"Official fresh-garlic page lists China and India origin, says the company deals in bulk only, and publishes Dubai sales contacts."
United Arab Emirates,18,Diyaa Al Aweer Fruits & Vegitables,fresh garlic,importer/exporter/wholesaler,https://diyaaalaweer.com/,+971 508 520 373 / +971 432 020 40,,,"Store 16, Central Fruits and Vegetables Market, Al Aweer Ras Al Khor, Dubai UAE, PO Box 294303",https://diyaaalaweer.com/products.html,official website,"Official products page lists garlic, and the HACCP-certified company says it imports from Asia, Africa, Europe, and the Americas and wholesales in the UAE market."
United Arab Emirates,19,Sidco Foods,frozen peeled garlic,importer/distributor/foodservice supplier,https://www.sidcofoods.ae/,+971 4 264 2247,,,,https://www.sidcofoods.ae/product/frozen-peeled-garlic-1-kg/?v=a636a778acff,official website,"Official product page says frozen peeled garlic is ready to use and ideal for restaurants and catering, while the official contact page says Sidco serves as a manufacturer, importer, and distributor in the UAE and Oman."
United Arab Emirates,20,NEWERA WHOLESALE TRADING LLC,fresh garlic,wholesaler/distributor/retailer,https://newerawholesales.com/,+971 50 731 8931,info@newerawholesales.com,,"Al Aweer Central fruit and Vegetable Market, Block No 02, Shop 66, Dubai, United Arab Emirates",https://newerawholesales.com/products/garlic-regular,official website,"Official garlic product page says the company delivers fresh garlic across Dubai, Sharjah, and the UAE for home, restaurant, and catering buyers; the official contact page lists the Dubai market head office phone and email."
United Arab Emirates,21,Floral Fruit LLC,fresh garlic,importer/distributor/wholesaler,https://www.floralfruitllc.com/,+971 55 801 2974,info@floralfruitllc.com,SUBAIR THAHA,"Central Fruits & Vegetable Market, PO Box 294533, Al Aweer, Dubai, UAE",https://www.floralfruitllc.com/,official website,"Official site says Floral Fruit imports garlic and supplies wholesalers, supermarkets, hypermarkets, hotels, and restaurants across the Middle East and GCC."
Kuwait,1,Fresh Island General Trading Company W.L.L.,"fresh garlic; fresh vegetables; imported fruits and vegetables",importer/distributor/wholesaler/foodservice supplier,https://freshislandcompany.com/,+965 22421170 ext 107,sales@freshislandcompany.com; admin@freshislandcompany.com,,"Office 9, 17th Floor, Al Adala Tower, Building-15, Near Majid Round About, Mirgab, Kuwait",https://freshislandcompany.com/fruits-vegetables/,official website,"Official Fresh Island fruits and vegetables page says the company imports fruits and vegetables including garlic, ginger, onion, carrot, potato and other produce from all continents by air, sea and land. The page identifies supply-division customers as wholesalers, supermarkets, hypermarkets, hotels and restaurants across Kuwait. The official about page describes Fresh Island as a leading wholesale food-services company in Kuwait since 2012 with 80+ team members and supply to catering companies, restaurants, medium grocery stores and wholesale hypermarkets. The official contact page publishes sales/admin extensions, sales/admin emails and the Mirgab office address. This is Kuwait's strongest contact-ready official-source fresh-garlic FCL route; Fresh Choice remains the strongest public paid-customs/FCL ownership target."
Kuwait,2,Fresh Choice For Food Stuff,"fresh garlic; HS 070320 garlic; fresh vegetables; shallots; ginger",importer/retailer/fresh-produce importer,,,,,"Street 17, Building 57, Block 4, Mangaf, Kuwait",https://www.trademo.com/companies/fresh-choice-for-food-stuff/40689180,public trade directory/customs preview,"Trademo's Kuwait garlic buyer page lists Fresh Choice For Food Stuff as Kuwait's No. 1 public garlic buyer signal with 94 garlic shipments. The Trademo company profile for the same Street 17, Building 57, Block 4, Mangaf address shows 1,296 import shipments from Jan 2022 to Sept 2025, USD 276.35K buyer trade value, India sourcing and primary imports of vegetables and shallots. Volza's Fresh/Ginger Kuwait buyer page lists Fresh Choice as the No. 2 Kuwait fresh/ginger importer with 127 shipments and 2,188 total import shipments, while NBD and Eximpedia public previews show HS 07032000 garlic among related or sample shipments. No standalone official website, phone, email or procurement contact was verified in this pass, so Fresh Choice remains Kuwait's top paid-data/FCL reconciliation target rather than a clean contact-ready lead."
Kuwait,3,Abdul Aziz S Al Sebaie & Sons Company,garlic paste; garlic,importer/distributor,,0096523929002/23915577,,,"P.O Box 47328, Fahaheel 64024, Al Ahmadi Governorate, Kuwait",https://www.trademo.com/kuwait/buyers/garlic-paste,public trade directory,Public Trademo Kuwait garlic-paste buyer page lists the company with 81 shipments and visible phone and address details
Kuwait,4,Al Mansouriya Consumer Trading Company,garlic,importer/retailer,,,,,"P.O. Box 124, Safat 13002, Kuwait",https://www.trademo.com/kuwait/buyers/garlic,public trade directory,Public Trademo Kuwait garlic buyer page lists Al Mansouriya Consumer Trading Company with 62 shipments
Kuwait,5,Al Zahem & Malhotra General Trading Co. W.L.L.,garlic paste; garlic,importer/distributor/foodservice supplier,https://www.zahem-malhotra.com/,"+965-1833444,24338305",query@zahem-malhotra.com,,"Plot# 122/123, Block 2, Street 6, Ardiya Industrial Area, Kuwait",https://www.zahem-malhotra.com/contact_us.html,official website,Official contact page provides direct sales contact details; public Trademo Kuwait garlic and garlic-paste buyer pages also list the company
